date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:44:40	120424/120424	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:28:20%20GMT	https://demo.dashboardpack.com/architectui-html-pro/analytics-variation.html	admin/architect/demo.dashboardpack.com/architectui-html-pro/analytics-variation.html	(from https://demo.dashboardpack.com/architectui-html-pro/index.html)
22:44:40	30783/30783	---M--	200	added ('OK')	image/jpeg	etag:%22632db4c3-783f%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/city5.jpg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/city5.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/index.html)
22:44:41	3418/3418	---M--	200	added ('OK')	image/jpeg	etag:%22632db4be-d5a%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/avatars/6.jpg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/images/avatars/6.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/index.html)
22:44:43	852/852	---M--	200	added ('OK')	image/gif	etag:%22632db4d1-354%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/vline.gif	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/images/vline.gif	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:44	3030829/3030829	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632db4d3-2e5b86%22	https://demo.dashboardpack.com/architectui-html-pro/assets/scripts/main.d810cf0ae7f39f28f336.js	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/scripts/main.d810cf0ae7f39f28f336.js	(from https://demo.dashboardpack.com/architectui-html-pro/index.html)
22:44:44	5510/5510	---M--	200	added ('OK')	image/gif	etag:%22632db4bb-1586%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/icons.gif	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/images/icons.gif	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:45	3234/3234	---M--	200	added ('OK')	image/gif	etag:%22632db4bb-ca2%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/loading.gif	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/images/loading.gif	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:46	5513/5513	---M--	200	added ('OK')	image/gif	etag:%22632db4bc-1589%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/icons-rtl.gif	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/images/icons-rtl.gif	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:47	852/852	---M--	200	added ('OK')	image/gif	etag:%22632db4c5-354%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/vline-rtl.gif	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/images/vline-rtl.gif	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:48	1860/1860	---M--	200	added ('OK')	image/png	etag:%22632db4c4-744%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/logo-inverse.png	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/images/logo-inverse.png	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:49	1919/1919	---M--	200	added ('OK')	image/png	etag:%22632db4c4-77f%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/logo.png	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/images/logo.png	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:51	202902/202902	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632db489-31896%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.eot	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.eot	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:52	202902/202902	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632db489-31896%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.eot?	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900d41d.eot	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:53	79444/79444	---M--	200	added ('OK')	application/font-woff2	etag:%22632db48a-13654%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.woff2	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.woff2	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:54	103300/103300	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22632db48a-19384%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.woff	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.woff	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:55	202616/202616	---M--	200	added ('OK')	application/octet-stream	etag:%22632db48a-31778%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.ttf	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.ttf	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:56	897426/897426	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db489-db192%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:57	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22632db495-1d794%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.eot	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.eot	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:58	188508/188508	---M--	200	added ('OK')	application/octet-stream	etag:%22632db495-2e05c%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.ttf	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.ttf	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:44:59	67904/67904	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22632db495-10940%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.woff	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.woff	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:00	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db495-5180a%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:01	2653/2653	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db478-a5d%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AD.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AD.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:02	1944/1944	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db478-798%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AE.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AE.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:02	2675/2675	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db478-a73%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AF.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AF.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:04	3058/3058	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db479-bf2%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AG.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AG.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:05	4875/4875	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db479-130b%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AI.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AI.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:05	3877/3877	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db479-f25%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AL.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AL.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:07	1837/1837	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db479-72d%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AM.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AM.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:08	3356/3356	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47a-d1c%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AO.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AO.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:09	1707/1707	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47a-6ab%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AR.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AR.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:09	3244/3244	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47a-cac%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AS.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AS.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:11	1379/1379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47b-563%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AT.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AT.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:12	4232/4232	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47b-1088%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AU.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AU.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:12	2292/2292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47c-8f4%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AW.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AW.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:14	1901/1901	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47c-76d%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AX.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AX.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:15	2442/2442	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47c-98a%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AZ.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AZ.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:16	2490/2490	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47d-9ba%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BA.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BA.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:17	4115/4115	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47d-1013%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BB.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BB.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:18	1490/1490	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47d-5d2%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BD.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BD.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:18	1836/1836	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47d-72c%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BE.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BE.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:20	1763/1763	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47e-6e3%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BF.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BF.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:21	1608/1608	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47e-648%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BG.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BG.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:21	1351/1351	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47e-547%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BH.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BH.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:23	3756/3756	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47e-eac%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BI.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BI.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:24	1836/1836	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47e-72c%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BJ.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BJ.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:25	4236/4236	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47f-108c%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BL.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BL.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:26	4764/4764	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47f-129c%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BM.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BM.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:27	1846/1846	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47f-736%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BN.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BN.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:28	1837/1837	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47f-72d%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BO.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BO.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:28	2742/2742	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db47f-ab6%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BR.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BR.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:30	1942/1942	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db480-796%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BS.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BS.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:31	1494/1494	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db480-5d6%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BT.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BT.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:32	1672/1672	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db480-688%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BV.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BV.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:33	1722/1722	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db480-6ba%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BW.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BW.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:33	2306/2306	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db480-902%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BY.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BY.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:35	5067/5067	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db481-13cb%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/BZ.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/BZ.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:36	2150/2150	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db481-866%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CA.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CA.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:37	3316/3316	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db481-cf4%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CC.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CC.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:38	2287/2287	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db481-8ef%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CD.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CD.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:38	2791/2791	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db482-ae7%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CF.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CF.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:40	2385/2385	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db482-951%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CG.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CG.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:41	1727/1727	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db483-6bf%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CH.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CH.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:41	1607/1607	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db483-647%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CI.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CI.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:43	4856/4856	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db483-12f8%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CK.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CK.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:44	1887/1887	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db483-75f%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CL.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CL.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:45	2460/2460	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db483-99c%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CM.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CM.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:46	2799/2799	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db484-aef%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CN.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CN.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:46	1837/1837	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db484-72d%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CO.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CO.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:48	1722/1722	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db484-6ba%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CR.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CR.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:49	2206/2206	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db484-89e%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CU.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CU.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:50	5068/5068	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db485-13cc%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CV.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CV.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:51	2061/2061	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db485-80d%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CW.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CW.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:52	4231/4231	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db485-1087%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CX.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CX.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:53	4450/4450	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db485-1162%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CY.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CY.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:54	1605/1605	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db485-645%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/CZ.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/CZ.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:55	1837/1837	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db486-72d%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/DE.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/DE.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:56	2112/2112	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db486-840%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/DJ.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/DJ.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:57	1303/1303	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db486-517%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/DK.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/DK.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:58	5402/5402	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db486-151a%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/DM.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/DM.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
22:45:58	3262/3262	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db486-cbe%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/DO.svg	admin/architect/demo.dashboardpack.com/architectui-html-pro/assets/fonts/DO.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
